horizon,horizon_periods,model_type,prob_threshold,regime_filter,n_signals,mean_direction_acc,wilson_lower,wilson_upper,significant,mean_sharpe,mean_return_pct,mean_buy_hold_pct,pct_beat_bh,mean_n_trades,mean_win_rate,mean_max_dd_pct
24h,24,logistic,0.7,none,2802,0.5635357202918865,0.5450881713302698,0.5817899881184212,True,-5.492550079264988,0.06848863325953612,1.9729238782492644,0.3142857142857143,2.142857142857143,0.5785714285714286,-0.2575383177254587
24h,24,logistic,0.7,vol_median,1649,0.6109466785552086,0.5869076754652736,0.6339241520836485,True,-4.892830729897284,0.10849373141009881,1.9729238782492644,0.3142857142857143,1.6,0.5976190476190476,-0.26794808142498505
24h,24,rf,0.58,none,6289,0.5240212199551755,0.511735679239495,0.536414270506225,True,-14.8572870607763,0.030327078498932902,1.9729238782492644,0.3142857142857143,4.285714285714286,0.5704081632653062,-0.14259999947570312
24h,24,rf,0.58,vol_median,3002,0.5617535956671187,0.5438083874184219,0.5792852637501149,True,-16.005816423381766,0.04316713292881572,1.9729238782492644,0.3142857142857143,1.8857142857142857,0.5880952380952381,-0.10493677306934433
24h,24,rf,0.62,none,4260,0.5258084542013679,0.5108105223670926,0.5407861427820962,True,-9.443895452126036,0.049651734537522633,1.9729238782492644,0.3142857142857143,2.7142857142857144,0.5066666666666667,-0.1480859244308037
24h,24,rf,0.62,vol_median,1996,0.5766943331553517,0.5548506838451132,0.5981614455166054,True,-6.92116420250647,0.047583512118526246,1.9729238782492644,0.3142857142857143,0.9142857142857143,0.45714285714285713,-0.08297712269170539
24h,24,rf,0.65,none,3105,0.5472778306831005,0.5296260447422261,0.5646212830424293,True,-8.827050181918679,0.04698471756484825,1.9729238782492644,0.3142857142857143,1.7428571428571429,0.3904761904761905,-0.1304036622388378
24h,24,rf,0.65,vol_median,1389,0.6042075192970364,0.5780594707834769,0.6294300451049243,True,-4.184244679135765,0.03933822582620745,1.9729238782492644,0.3142857142857143,0.5142857142857142,0.4,-0.08276573800041796
24h,24,rf,0.7,none,1776,0.6074408757736774,0.5846265953098102,0.6299992625759305,True,-5.467356822691679,0.0504698012198111,1.9729238782492644,0.3142857142857143,0.6857142857142857,0.32380952380952377,-0.06752076456509747
24h,24,rf,0.7,vol_median,629,0.6067853357154629,0.5686083578037535,0.6447152133977503,True,-1.067032672331272,0.020962994109389652,1.9729238782492644,0.3142857142857143,0.14285714285714285,0.11428571428571428,-0.03599522519034414
24h,24,gbm,0.58,none,8394,0.5169532707388741,0.5062213724776132,0.5275968415709147,True,-8.970251633089665,0.1189609920001154,1.9729238782492644,0.3142857142857143,7.457142857142857,0.5807905586477015,-0.22911452772586835
24h,24,gbm,0.58,vol_median,4143,0.5590135337875326,0.5438487497827033,0.5740723245713341,True,-10.419259228819518,0.11691945378431784,1.9729238782492644,0.3142857142857143,3.5428571428571427,0.6733333333333333,-0.1936272001231828
24h,24,gbm,0.62,none,6755,0.5169875382549811,0.5050274642181745,0.5288540821082512,True,-8.32307388480114,0.13341504488522563,1.9729238782492644,0.3142857142857143,5.771428571428571,0.6298866213151928,-0.24344578285860982
24h,24,gbm,0.62,vol_median,3294,0.570177970646124,0.5531494201901104,0.5869422142225429,True,-8.243571443711401,0.12786343552543206,1.9729238782492644,0.3142857142857143,2.742857142857143,0.6747619047619048,-0.21425971237241248
24h,24,gbm,0.65,none,5582,0.511423206396411,0.4983488385753938,0.5245662407270939,False,-5.940520324926451,0.11367044566024236,1.9729238782492644,0.3142857142857143,4.628571428571429,0.5724036281179139,-0.26345923624808404
24h,24,gbm,0.65,vol_median,2697,0.5620803417921062,0.5433067095926706,0.5807287086677836,True,-6.548769038777944,0.11344710817799404,1.9729238782492644,0.3142857142857143,2.2,0.6142857142857143,-0.22748513091042782
24h,24,gbm,0.7,none,3916,0.5201973474894176,0.504514104658849,0.5357936480040699,True,-4.614627487336853,0.09058751625484561,1.9729238782492644,0.3142857142857143,3.142857142857143,0.5,-0.2932661291727864
24h,24,gbm,0.7,vol_median,1794,0.5801152623959311,0.5572829094352809,0.6029091912569098,True,-5.362256782417788,0.10485125390869891,1.9729238782492644,0.3142857142857143,1.4,0.4952380952380952,-0.21958440734216542
3d,72,logistic,0.58,none,8888,0.5951888946659021,0.584940813863172,0.6053459796920075,True,-10.813925922291881,0.005895449219305452,1.9729238782492644,0.2857142857142857,4.742857142857143,0.6552721088435375,-0.2266892172515083
3d,72,logistic,0.58,vol_median,4716,0.5907488900019858,0.5766533329586738,0.6047086910559805,True,-9.10497920025295,0.08667105555321639,1.9729238782492644,0.3142857142857143,2.8285714285714287,0.6095238095238095,-0.22781294237950164
3d,72,logistic,0.62,none,7405,0.6098770857488529,0.5986940496198039,0.6209084360107873,True,-7.782984170023885,0.048268396957899765,1.9729238782492644,0.2857142857142857,3.5142857142857142,0.6341496598639456,-0.2748554265018423
3d,72,logistic,0.62,vol_median,4062,0.600194215643524,0.5850448310473508,0.6151597288805963,True,-7.361096703899399,0.13162072562799887,1.9729238782492644,0.3142857142857143,2.1714285714285713,0.6299999999999999,-0.25926463606781147
3d,72,logistic,0.65,none,6419,0.6167542644398004,0.6048028169697686,0.6285829842539834,True,-7.0445061624808005,0.029388766826897568,1.9729238782492644,0.2857142857142857,2.857142857142857,0.6034013605442178,-0.3116130988401068
3d,72,logistic,0.65,vol_median,3615,0.6071013736953276,0.5911663663440974,0.622990570017673,True,-6.846306073747262,0.12842878115408754,1.9729238782492644,0.3142857142857143,1.7714285714285714,0.6857142857142857,-0.27062040031187407
3d,72,logistic,0.7,none,5024,0.6156902057231578,0.6021103913998966,0.6290027034574248,True,-5.013243876235798,0.0810328403129582,1.9729238782492644,0.2857142857142857,2.3142857142857145,0.6423809523809524,-0.4053038907264316
3d,72,logistic,0.7,vol_median,2918,0.5990771080358437,0.5811393115767551,0.6166811410884936,True,-4.976685550574356,0.1818692885977637,1.9729238782492644,0.3142857142857143,1.6,0.7238095238095238,-0.3460308702321611
3d,72,rf,0.58,none,9204,0.58431125233459,0.5742095041980677,0.5943424856402515,True,-10.906494898382412,-0.01326559400624364,1.9729238782492644,0.2571428571428571,3.8857142857142857,0.6281632653061224,-0.22618882698892273
