entry_step,entry_price,entry_time,side,units,size_pct,p_up_at_entry,entry_fee,exit_step,exit_price,exit_time,pnl,return_pct,scenario,symbol
3900,191.76583499999998,2025-10-20 10:00:00,long,8.887470880946058,0.19281190736825027,0.6928119073682503,6.844631624589582,4068.0,200.00994500000002,2025-10-27 15:00:00,59.31432569137844,0.034802478263854374,coinbase_taker,SOL
4068,200.210055,2025-10-27 15:00:00,long,10.664277011729382,0.23991565066880982,0.7399156506688098,8.574680670897893,4236.0,166.67662,2025-11-03 15:00:00,-373.2944632539544,-0.17483736231820693,coinbase_taker,SOL
4237,168.454185,2025-11-03 16:00:00,long,7.605066830209021,0.15037171083965506,0.6503717108396551,5.145001344391141,4405.0,165.95698,2025-11-10 16:00:00,-29.18486795348197,-0.022781005715739915,coinbase_taker,SOL
4407,165.71281499999998,2025-11-10 18:00:00,long,8.33446678781539,0.16266702590824156,0.6626670259082416,5.546698606156209,4575.0,130.324805,2025-11-17 18:00:00,-304.83164367363906,-0.22071209479636805,coinbase_taker,SOL
4632,142.98847,2025-11-20 03:00:00,short,-9.832909081988944,0.17104972678480235,0.32895027321519765,5.623970501130815,4800.0,142.59126,2025-11-27 03:00:00,-7.326588266538963,-0.005210972045508276,coinbase_taker,SOL
4833,140.82037499999998,2025-11-28 12:00:00,long,8.854841194079398,0.15244512881828642,0.6524451288182864,5.00779942777393,5001.0,136.641645,2025-12-05 12:00:00,-46.849550238600195,-0.03757155351062493,coinbase_taker,SOL
5225,130.004965,2025-12-14 20:00:00,short,-9.96913629255253,0.15871891938511967,0.34128108061488033,5.184148859174086,5393.0,125.38265999999999,2025-12-21 20:00:00,35.89641236652195,0.02769705372406362,coinbase_taker,SOL
5436,123.22835500000001,2025-12-23 15:00:00,short,-10.61922688146267,0.1595547662218565,0.3404452337781435,5.234359439897699,5604.0,125.08250999999998,2025-12-30 15:00:00,-30.237170268667168,-0.023106682386533337,coinbase_taker,SOL
5629,124.61766000000001,2025-12-31 16:00:00,short,-10.34049748978232,0.15769988057592216,0.34230011942407784,5.154434401650187,5797.0,135.657795,2026-01-07 16:00:00,-124.92599901067553,-0.09694642653376719,coinbase_taker,SOL
5904,142.41117,2026-01-12 03:00:00,long,10.511091364309225,0.1867814874331163,0.6867814874331163,6.011633811920373,6072.0,133.81306,2026-01-19 03:00:00,-102.01323877989223,-0.06814981331617839,coinbase_taker,SOL
6135,127.58375999999998,2026-01-21 18:00:00,long,9.430246021470863,0.15205533446599417,0.6520553344659942,4.83191263110158,6303.0,125.84704500000001,2026-01-28 18:00:00,-25.956636731980577,-0.021573966453984652,coinbase_taker,SOL
6370,113.933005,2026-01-31 13:00:00,short,-10.914181370265215,0.15703794300615392,0.3429620569938461,4.9739419225173345,6538.0,86.093025,2026-02-07 13:00:00,295.11810958377976,0.23733136749969863,coinbase_taker,SOL
6538,86.006975,2026-02-07 13:00:00,short,-16.93094631281704,0.17719988986340274,0.32280011013659726,5.824717905011189,6706.0,86.433195,2026-02-14 13:00:00,-18.89460897922106,-0.012975467164145705,coinbase_taker,SOL
6706,86.346805,2026-02-14 13:00:00,short,-17.15116989605433,0.1805774197404056,0.3194225802595944,5.923794890145895,6874.0,85.88292,2026-02-21 13:00:00,-3.8595946512716193,-0.0026061635980624324,coinbase_taker,SOL
6887,84.89753,2026-02-22 02:00:00,short,-14.611994246617915,0.15145423155589383,0.3485457684441062,4.962088879648288,7055.0,88.01398499999999,2026-03-01 02:00:00,-55.6439507792594,-0.04485526328033321,coinbase_taker,SOL
7055,87.926015,2026-03-01 02:00:00,short,-19.746640562899955,0.21327458369931374,0.28672541630068626,6.9449736573326,7223.0,82.431195,2026-03-08 02:00:00,95.04830512516016,0.05474365192144787,coinbase_taker,SOL
7343,89.045455,2026-03-13 02:00:00,short,-16.096784762480716,0.17415800696320055,0.32584199303679945,5.733382092848649,7511.0,89.354655,2026-03-20 02:00:00,-16.463798537650412,-0.011486273387002066,coinbase_taker,SOL
7592,88.70562500000001,2026-03-23 11:00:00,short,-15.349850535064206,0.16577441622877065,0.33422558377122935,5.44647234147782,7760.0,84.23209499999999,2026-03-30 11:00:00,58.04974424862702,0.04263291217439733,coinbase_taker,SOL
7921,82.01098499999999,2026-04-06 04:00:00,long,15.718962146298212,0.15647328359100132,0.6564732835910013,5.17721915178968,8089.0,81.889035,2026-04-13 04:00:00,-12.242989150978055,-0.009497112192252693,coinbase_taker,SOL
8316,88.26410999999999,2026-04-22 15:00:00,long,14.206907491767172,0.1524302895669265,0.6524302895669265,5.03598411892836,8484.0,83.19838,2026-04-29 15:00:00,-81.73230835969747,-0.06517935610917491,coinbase_taker,SOL
8484,83.28161999999999,2026-04-29 15:00:00,long,16.749724538026086,0.17115161726185024,0.6711516172618502,5.602185518395839,,,,,,coinbase_taker,SOL
